# s0,s1,s2,s3,s4,s5,s6,s7,s8
-2.598479688167572021e-01,-1.401545852422714233e-01,3.524116873741149902e-01,2.405825406312942505e-01,-7.032503485679626465e-01,5.788146257400512695e-01,-1.378026485443115234e+00,-2.807276546955108643e-01,-1.466548562049865723e+00
-2.668671309947967529e-01,-1.414791196584701538e-01,3.448946774005889893e-01,2.403421103954315186e-01,-6.772391796112060547e-01,5.976914763450622559e-01,-1.403831005096435547e+00,-2.649079859256744385e-01,-1.503402590751647949e+00
-2.737193405628204346e-01,-1.427604854106903076e-01,3.369306325912475586e-01,2.493533641099929810e-01,-6.525523066520690918e-01,6.155083179473876953e-01,-1.370442867279052734e+00,-2.562713623046875000e-01,-1.592809081077575684e+00
-2.805029749870300293e-01,-1.440061926841735840e-01,3.286518454551696777e-01,2.620436549186706543e-01,-6.280145049095153809e-01,6.318521499633789062e-01,-1.356728196144104004e+00,-2.491430789232254028e-01,-1.655756354331970215e+00
-2.871564030647277832e-01,-1.454085260629653931e-01,3.202039599418640137e-01,2.704363167285919189e-01,-6.068605780601501465e-01,6.457708477973937988e-01,-1.330686450004577637e+00,-2.804669737815856934e-01,-1.689575910568237305e+00
-2.938152253627777100e-01,-1.466543376445770264e-01,3.113622963428497314e-01,2.829546332359313965e-01,-5.827770829200744629e-01,6.596829891204833984e-01,-1.331763386726379395e+00,-2.491607964038848877e-01,-1.768334507942199707e+00
-3.004190325736999512e-01,-1.478344500064849854e-01,3.022092580795288086e-01,2.967181801795959473e-01,-5.578702688217163086e-01,6.728218793869018555e-01,-1.320757865905761719e+00,-2.360237091779708862e-01,-1.830609679222106934e+00
-3.069383502006530762e-01,-1.490972638130187988e-01,2.928141951560974121e-01,3.107290863990783691e-01,-5.355207324028015137e-01,6.839410662651062012e-01,-1.303866505622863770e+00,-2.525609731674194336e-01,-1.879011034965515137e+00
-3.134054243564605713e-01,-1.503920406103134155e-01,2.831306457519531250e-01,3.266736567020416260e-01,-5.145339965820312500e-01,6.931017041206359863e-01,-1.293413281440734863e+00,-2.589551508426666260e-01,-1.936710119247436523e+00
-3.198342621326446533e-01,-1.515407711267471313e-01,2.730934023857116699e-01,3.444126546382904053e-01,-4.908592700958251953e-01,7.018809318542480469e-01,-1.285769939422607422e+00,-2.297484427690505981e-01,-2.007450103759765625e+00
-3.262078166007995605e-01,-1.528314650058746338e-01,2.628020346164703369e-01,3.602137267589569092e-01,-4.700407385826110840e-01,7.084155082702636719e-01,-1.274711608886718750e+00,-2.581381499767303467e-01,-2.058270215988159180e+00
-3.325123786926269531e-01,-1.539609879255294800e-01,2.521534562110900879e-01,3.799140751361846924e-01,-4.469708800315856934e-01,7.138998508453369141e-01,-1.260909438133239746e+00,-2.259028255939483643e-01,-2.129717588424682617e+00
-3.391201794147491455e-01,-1.552491784095764160e-01,2.413228303194046021e-01,4.021012485027313232e-01,-4.220617115497589111e-01,7.191160917282104492e-01,-1.321560263633728027e+00,-2.576391398906707764e-01,-2.166125535964965820e+00
-3.457770943641662598e-01,-1.561992615461349487e-01,2.302426546812057495e-01,4.087752103805541992e-01,-3.882207572460174561e-01,7.321071624755859375e-01,-1.331382870674133301e+00,-1.900152564048767090e-01,-2.216033458709716797e+00
-3.522235453128814697e-01,-1.572232991456985474e-01,2.188187092542648315e-01,4.252564907073974609e-01,-3.579559028148651123e-01,7.388780713081359863e-01,-1.289292931556701660e+00,-2.048101872205734253e-01,-2.284791231155395508e+00
-3.585958480834960938e-01,-1.584969311952590942e-01,2.071065604686737061e-01,4.431417584419250488e-01,-3.340459465980529785e-01,7.417690753936767578e-01,-1.274457812309265137e+00,-2.547236680984497070e-01,-2.342427492141723633e+00
-3.648511171340942383e-01,-1.595868468284606934e-01,1.950449347496032715e-01,4.661034047603607178e-01,-3.077912330627441406e-01,7.418937683105468750e-01,-1.251056790351867676e+00,-2.179832905530929565e-01,-2.412325143814086914e+00
-3.710303008556365967e-01,-1.608347892761230469e-01,1.826595216989517212e-01,4.874942004680633545e-01,-2.853294909000396729e-01,7.401453852653503418e-01,-1.235835194587707520e+00,-2.495892494916915894e-01,-2.477084636688232422e+00
-3.770485818386077881e-01,-1.618514060974121094e-01,1.699661612510681152e-01,5.122203826904296875e-01,-2.595136165618896484e-01,7.363914847373962402e-01,-1.203657031059265137e+00,-2.033232748508453369e-01,-2.538671731948852539e+00
-3.830988109111785889e-01,-1.629015803337097168e-01,1.569300591945648193e-01,5.396073460578918457e-01,-2.335976362228393555e-01,7.301117181777954102e-01,-1.210042476654052734e+00,-2.100360840559005737e-01,-2.607219457626342773e+00
-3.889434337615966797e-01,-1.638523787260055542e-01,1.436032503843307495e-01,5.659834146499633789e-01,-2.067460566759109497e-01,7.232930660247802734e-01,-1.168925166130065918e+00,-1.901580989360809326e-01,-2.665362358093261719e+00
-3.937887251377105713e-01,-1.617650091648101807e-01,1.457390189170837402e-01,5.583677291870117188e-01,-1.674156635999679565e-01,7.506589293479919434e-01,-9.690572023391723633e-01,4.174743592739105225e-01,4.271552562713623047e-01
-3.985889256000518799e-01,-1.598445922136306763e-01,1.475058197975158691e-01,5.575086474418640137e-01,-1.326228231191635132e-01,7.692748904228210449e-01,-9.600443840026855469e-01,3.840827643871307373e-01,3.533584177494049072e-01
-4.031416773796081543e-01,-1.581748276948928833e-01,1.485835164785385132e-01,5.607265830039978027e-01,-1.005620285868644714e-01,7.809319496154785156e-01,-9.105492830276489258e-01,3.339507281780242920e-01,2.155400514602661133e-01
-4.075656533241271973e-01,-1.563918441534042358e-01,1.493136137723922729e-01,5.675877332687377930e-01,-6.449267268180847168e-02,7.879496812820434570e-01,-8.847966790199279785e-01,3.565982282161712646e-01,1.460208147764205933e-01
-4.118844270706176758e-01,-1.547435820102691650e-01,1.494630128145217896e-01,5.777562260627746582e-01,-3.428038954734802246e-02,7.888639569282531738e-01,-8.637492060661315918e-01,3.296511173248291016e-01,2.987933345139026642e-02
-4.160739779472351074e-01,-1.530661135911941528e-01,1.492109149694442749e-01,5.949973464012145996e-01,-4.482544492930173874e-03,7.822895050048828125e-01,-8.379111886024475098e-01,3.354959785938262939e-01,-5.042089149355888367e-02
-4.201024770736694336e-01,-1.514060795307159424e-01,1.484443843364715576e-01,6.147983670234680176e-01,2.177549153566360474e-02,7.709069848060607910e-01,-8.057022690773010254e-01,3.320058286190032959e-01,-1.533061116933822632e-01
-4.239790737628936768e-01,-1.495316475629806519e-01,1.475863307714462280e-01,6.297208666801452637e-01,5.218865349888801575e-02,7.614250183105468750e-01,-7.753171324729919434e-01,3.748853504657745361e-01,-1.716116815805435181e-01
-4.277856349945068359e-01,-1.476412415504455566e-01,1.462529301643371582e-01,6.462375521659851074e-01,7.891758531332015991e-02,7.480199933052062988e-01,-7.613159418106079102e-01,3.780823945999145508e-01,-2.666778862476348877e-01
-4.315961301326751709e-01,-1.455711871385574341e-01,1.447761803865432739e-01,6.506119966506958008e-01,1.073892638087272644e-01,7.430005073547363281e-01,-7.620953917503356934e-01,4.140098094940185547e-01,-2.953495681285858154e-01
-4.352720677852630615e-01,-1.435071378946304321e-01,1.430003345012664795e-01,6.577450633049011230e-01,1.337168961763381958e-01,7.344952821731567383e-01,-7.351911067962646484e-01,4.128121435642242432e-01,-3.551715314388275146e-01
-4.387469291687011719e-01,-1.413835883140563965e-01,1.411463171243667603e-01,6.712354421615600586e-01,1.615141630172729492e-01,7.185286283493041992e-01,-6.949690580368041992e-01,4.247099757194519043e-01,-3.708018660545349121e-01
-4.421474933624267578e-01,-1.392489820718765259e-01,1.388589441776275635e-01,6.856739521026611328e-01,1.858183145523071289e-01,7.002459168434143066e-01,-6.801133751869201660e-01,4.269185960292816162e-01,-4.574747383594512939e-01
-4.455389678478240967e-01,-1.369582265615463257e-01,1.367173492908477783e-01,6.870986223220825195e-01,2.131621837615966797e-01,6.927117109298706055e-01,-6.782959699630737305e-01,4.581520259380340576e-01,-4.283182024955749512e-01
-4.487502276897430420e-01,-1.347685009241104126e-01,1.340654343366622925e-01,6.979761719703674316e-01,2.358622848987579346e-01,6.752357482910156250e-01,-6.422527432441711426e-01,4.379453957080841064e-01,-5.303853750228881836e-01
-4.518464207649230957e-01,-1.325427591800689697e-01,1.314392387866973877e-01,7.066156268119812012e-01,2.608147263526916504e-01,6.575804948806762695e-01,-6.192370057106018066e-01,4.451477825641632080e-01,-5.252384543418884277e-01
-4.548033177852630615e-01,-1.303165704011917114e-01,1.283913850784301758e-01,7.193725109100341797e-01,2.821781933307647705e-01,6.347271800041198730e-01,-5.913770198822021484e-01,4.452371001243591309e-01,-6.095688343048095703e-01
-4.576464891433715820e-01,-1.280368864536285400e-01,1.251249164342880249e-01,7.304008007049560547e-01,3.025459647178649902e-01,6.121896505355834961e-01,-5.686360597610473633e-01,4.559383988380432129e-01,-6.532954573631286621e-01
-4.605421125888824463e-01,-1.258469521999359131e-01,1.219903528690338135e-01,7.293547987937927246e-01,3.224226236343383789e-01,6.020222902297973633e-01,-5.791245102882385254e-01,4.379852414131164551e-01,-6.269118785858154297e-01
-4.631912410259246826e-01,-1.236722320318222046e-01,1.184095889329910278e-01,7.359278202056884766e-01,3.398294448852539062e-01,5.824861526489257812e-01,-5.298295021057128906e-01,4.349459707736968994e-01,-7.161536812782287598e-01
-4.657609462738037109e-01,-1.215738728642463684e-01,1.147899255156517029e-01,7.401012778282165527e-01,3.579248487949371338e-01,5.629132986068725586e-01,-5.139399766921997070e-01,4.196707010269165039e-01,-7.239319682121276855e-01
-4.681283235549926758e-01,-1.194152235984802246e-01,1.107606887817382812e-01,7.495198249816894531e-01,3.732838928699493408e-01,5.367772579193115234e-01,-4.734761714935302734e-01,4.317296743392944336e-01,-8.058470487594604492e-01
-4.703618884086608887e-01,-1.172041967511177063e-01,1.065160930156707764e-01,7.581140398979187012e-01,3.875871002674102783e-01,5.102601051330566406e-01,-4.467098116874694824e-01,4.422058463096618652e-01,-8.489201664924621582e-01
-4.753478169441223145e-01,-1.218677237629890442e-01,1.113160848617553711e-01,7.587301135063171387e-01,3.721709847450256348e-01,5.205783247947692871e-01,-9.971842169761657715e-01,-9.327054619789123535e-01,9.599983096122741699e-01
-4.803815186023712158e-01,-1.265400648117065430e-01,1.160353943705558777e-01,7.570555806159973145e-01,3.589723408222198486e-01,5.316666364669799805e-01,-1.006744980812072754e+00,-9.344683289527893066e-01,9.438617825508117676e-01
-4.852564930915832520e-01,-1.310999840497970581e-01,1.203189119696617126e-01,7.615728378295898438e-01,3.452824056148529053e-01,5.359631776809692383e-01,-9.749913215637207031e-01,-9.119834899902343750e-01,8.567045331001281738e-01
-4.901503622531890869e-01,-1.355326026678085327e-01,1.243099048733711243e-01,7.679805755615234375e-01,3.328283727169036865e-01,5.373194217681884766e-01,-9.787770509719848633e-01,-8.865245580673217773e-01,7.981983423233032227e-01
-4.952449500560760498e-01,-1.399571448564529419e-01,1.283045113086700439e-01,7.675830721855163574e-01,3.229565024375915527e-01,5.449811220169067383e-01,-1.018912792205810547e+00,-8.849090337753295898e-01,7.989197969436645508e-01
-5.004461407661437988e-01,-1.443185508251190186e-01,1.321715712547302246e-01,7.647641897201538086e-01,3.151547610759735107e-01,5.542335510253906250e-01,-1.040240883827209473e+00,-8.722785711288452148e-01,7.734141349792480469e-01
-5.054380297660827637e-01,-1.486910134553909302e-01,1.355672925710678101e-01,7.688429355621337891e-01,3.046406507492065430e-01,5.562791824340820312e-01,-9.983738064765930176e-01,-8.744927048683166504e-01,6.791438460350036621e-01
-5.103277564048767090e-01,-1.531247943639755249e-01,1.386427134275436401e-01,7.743688821792602539e-01,2.923457026481628418e-01,5.569068193435668945e-01,-9.779459238052368164e-01,-8.867560029029846191e-01,6.150849461555480957e-01
-5.154629349708557129e-01,-1.576027274131774902e-01,1.417718529701232910e-01,7.681357264518737793e-01,2.810452282428741455e-01,5.712270140647888184e-01,-1.027035355567932129e+00,-8.955868482589721680e-01,6.258276104927062988e-01
-5.205050110816955566e-01,-1.621919870376586914e-01,1.447709947824478149e-01,7.607328295707702637e-01,2.698978185653686523e-01,5.859502553939819336e-01,-1.008422136306762695e+00,-9.178535938262939453e-01,5.998269319534301758e-01
-5.253856182098388672e-01,-1.667247414588928223e-01,1.472995728254318237e-01,7.602639198303222656e-01,2.565721273422241211e-01,5.931999683380126953e-01,-9.761170744895935059e-01,-9.065505862236022949e-01,5.057165622711181641e-01
-5.302035212516784668e-01,-1.712547242641448975e-01,1.495089679956436157e-01,7.635055184364318848e-01,2.421354651451110840e-01,5.960242152214050293e-01,-9.635836482048034668e-01,-9.059972167015075684e-01,4.418793916702270508e-01
-5.351189970970153809e-01,-1.757825314998626709e-01,1.517054885625839233e-01,7.647955417633056641e-01,2.318369746208190918e-01,5.989843606948852539e-01,-9.830947518348693848e-01,-9.055607914924621582e-01,4.393019676208496094e-01
-5.399898290634155273e-01,-1.802515387535095215e-01,1.534920334815979004e-01,7.685483694076538086e-01,2.191857099533081055e-01,5.997064113616943359e-01,-9.741683602333068848e-01,-8.938018083572387695e-01,3.573092818260192871e-01
-5.449042320251464844e-01,-1.847362518310546875e-01,1.552225053310394287e-01,7.699977755546569824e-01,2.089640647172927856e-01,6.018753051757812500e-01,-9.828730225563049316e-01,-8.969419002532958984e-01,3.460961878299713135e-01
-5.498129129409790039e-01,-1.891500204801559448e-01,1.565451472997665405e-01,7.738196253776550293e-01,1.971087455749511719e-01,6.014969944953918457e-01,-9.817450046539306641e-01,-8.827536702156066895e-01,2.645286023616790771e-01
-5.548946857452392578e-01,-1.934335976839065552e-01,1.575731635093688965e-01,7.676464915275573730e-01,1.863078474998474121e-01,6.130011081695556641e-01,-1.016345143318176270e+00,-8.567143678665161133e-01,2.056014835834503174e-01
-5.598264932632446289e-01,-1.978569775819778442e-01,1.585407704114913940e-01,7.668591141700744629e-01,1.764207333326339722e-01,6.170185208320617676e-01,-9.863635897636413574e-01,-8.846766948699951172e-01,1.935223340988159180e-01
-5.648633837699890137e-01,-2.021800428628921509e-01,1.593412160873413086e-01,7.671051621437072754e-01,1.683003157377243042e-01,6.190467476844787598e-01,-1.007380962371826172e+00,-8.646144270896911621e-01,1.600898355245590210e-01
-5.697746872901916504e-01,-2.065563797950744629e-01,1.596587747335433960e-01,7.709257602691650391e-01,1.559658050537109375e-01,6.174550652503967285e-01,-9.822654724121093750e-01,-8.752653598785400391e-01,6.351234018802642822e-02
-5.749709010124206543e-01,-2.107429206371307373e-01,1.597655415534973145e-01,7.631626129150390625e-01,1.458789408206939697e-01,6.291772127151489258e-01,-1.039241909980773926e+00,-8.373079299926757812e-01,2.135314047336578369e-02
-5.800458788871765137e-01,-2.150032669305801392e-01,1.597927212715148926e-01,7.594508528709411621e-01,1.366105675697326660e-01,6.353937983512878418e-01,-1.014992594718933105e+00,-8.520710468292236328e-01,5.433442071080207825e-03
-5.850490331649780273e-01,-2.193181812763214111e-01,1.596235632896423340e-01,7.571458816528320312e-01,1.274260282516479492e-01,6.396766304969787598e-01,-1.000624895095825195e+00,-8.629820942878723145e-01,-3.382972255349159241e-02
-5.900200009346008301e-01,-2.236461192369461060e-01,1.592410951852798462e-01,7.550260424613952637e-01,1.182398349046707153e-01,6.435407996177673340e-01,-9.941959381103515625e-01,-8.655875325202941895e-01,-7.649525254964828491e-02
-5.949643850326538086e-01,-2.279789596796035767e-01,1.586595624685287476e-01,7.523869276046752930e-01,1.092127189040184021e-01,6.478400826454162598e-01,-9.888739585876464844e-01,-8.665680885314941406e-01,-1.163052693009376526e-01
-5.998991131782531738e-01,-2.322904616594314575e-01,1.578838229179382324e-01,7.490869760513305664e-01,1.007067635655403137e-01,6.526791453361511230e-01,-9.869468808174133301e-01,-8.623014092445373535e-01,-1.551486253738403320e-01
-6.048534512519836426e-01,-2.365730553865432739e-01,1.566032916307449341e-01,7.475810050964355469e-01,8.885061740875244141e-02,6.551930308341979980e-01,-9.908702373504638672e-01,-8.565186858177185059e-01,-2.561051249504089355e-01
-6.097581386566162109e-01,-2.408736944198608398e-01,1.552686989307403564e-01,7.449989914894104004e-01,7.898985594511032104e-02,6.587523221969604492e-01,-9.809433221817016602e-01,-8.601263165473937988e-01,-2.669206857681274414e-01
-6.146791577339172363e-01,-2.451638430356979370e-01,1.535226702690124512e-01,7.434116601943969727e-01,6.693898141384124756e-02,6.607449054718017578e-01,-9.841976761817932129e-01,-8.580294251441955566e-01,-3.492029309272766113e-01
-6.196326613426208496e-01,-2.493928819894790649e-01,1.517637521028518677e-01,7.356514930725097656e-01,5.845362693071365356e-02,6.695873141288757324e-01,-9.907009005546569824e-01,-8.458085656166076660e-01,-3.517851829528808594e-01
